BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006375            ;Z002                       ;    ;    ;3921            ;          2683.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006369            ;Z002                       ;    ;    ;3952            ;          3494.62-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006365            ;Z002                       ;    ;    ;3982            ;          1035.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoPRV-3006339            ;Z002                       ;    ;    ;3996            ;         24374.88-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;CW-20151145679383          ;Z002                       ;    ;    ;3999            ;          7065.29-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006343            ;Z002                       ;    ;    ;4011            ;          1972.50-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006333            ;Z002                       ;    ;    ;4041            ;         15565.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006356            ;Z002                       ;    ;    ;4068            ;          7000.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006360            ;Z002                       ;    ;    ;4102            ;          3593.71-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006380            ;Z002                       ;    ;    ;4140            ;         16800.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;RevPagoACH-3006399-1       ;Z001                       ;    ;    ;4222            ;          2106.00 ;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoPRV-3006298            ;Z002                       ;    ;    ;4538            ;          2752.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoPRV-3006248            ;Z002                       ;    ;    ;4569            ;          1722.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006236            ;Z002                       ;    ;    ;4587            ;          1018.20-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoPRV-3006195            ;Z002                       ;    ;    ;4598            ;          5166.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006227            ;Z002                       ;    ;    ;4614            ;          6500.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006212            ;Z002                       ;    ;    ;4646            ;          3500.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006183            ;Z002                       ;    ;    ;4675            ;          2089.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006178            ;Z002                       ;    ;    ;4701            ;         14550.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006203            ;Z002                       ;    ;    ;4730            ;         30800.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006241            ;Z002                       ;    ;    ;4759            ;          5075.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BCP         ;12015026265385          ;1150 ;16.01.23;          ;PagoACH-3006168            ;Z002                       ;    ;    ;5303            ;         20500.00-;     ;0;16.01.23;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
