BISA        ;100070022               ; 377 ;11.10.22;          ;Depósito Efectivo          ;Z001                       ;    ;    ;81730281234     ;        100033.50 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Depósito Efectivo          ;Z001                       ;    ;    ;81730281236     ;        109960.70 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Depósito Efectivo          ;Z001                       ;    ;    ;81730281238     ;        181735.30 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Depósito Efectivo          ;Z001                       ;    ;    ;10660129499     ;         11029.20 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Depósito Efectivo          ;Z001                       ;    ;    ;19110593825     ;         20452.10 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Depósito Efectivo          ;Z001                       ;    ;    ;16660189005     ;         25721.70 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Depósito Efectivo          ;Z001                       ;    ;    ;16460419972     ;         25604.40 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Depósito Efectivo          ;Z001                       ;    ;    ;16460419975     ;         36247.80 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Crédito de otro banco ACH  ;Z001                       ;    ;    ;45162978217     ;           234.63 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Crédito de otro banco ACH  ;Z001                       ;    ;    ;45162978232     ;          1217.43 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
